epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman

0,0,0.9365803086676456,0.8800471030672391,0.9146463026358832,0.8694530101772951,0.914320161610707,0.8695765239546198,0.9331941029391242,0.8787125171505845
0,0,0.9418292982380871,0.890612940227729,0.9157642138286464,0.8782117129280567,0.9149333771779532,0.8774236668312602,0.9395625118506262,0.8903639484642462
0,0,0.9418292982380871,0.890612940227729,0.9157642138286464,0.8782117129280567,0.9149333771779532,0.8774236668312602,0.9395625118506262,0.8903639484642462
