epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman

0,0,0.9365580056597445,0.8798659183397386,0.9146835722645494,0.8694711748481696,0.9143529392073876,0.8695832392195691,0.932905159703733,0.8783204347369254
0,0,0.9416405843853449,0.8898659649372801
0,0,0.9418707772162737,0.8909276452813681
0,0,0.9414660759989607,0.8899430753761979
0,0,0.9418503645792117,0.8907241394359153
0,0,0.9054402914507336,0.8553157651593722
0,0,0.9418707772162737,0.8909276452813681
0,0,0.9365156196515653,0.8796778812538567
0,0,0.9418578480249323,0.890663149288489
0,0,0.9364289585479447,0.8794104097088917
0,0,0.9418692809497378,0.890755866633819
0,0,0.9417785190671525,0.8905209416215102
0,0,0.9412030002109977,0.8896472628934787
0,0,0.9418404293536167,0.8909311362999078
